,Rooms,Distance,Postcode,Bathroom,Car,Propertycount,Price_per_unitArea,Type_h,Type_t,Type_u
1287,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.005011316920311837,1,0,0
1288,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.3,0.5422604769295893,0.006255101239731383,1,0,0
1289,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.010397775915838932,1,0,0
1290,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.004418772148928911,1,0,0
1291,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.2,0.5422604769295893,0.00392256727575435,0,1,0
1293,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.004928481364059329,1,0,0
1294,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.003458865643155931,1,0,0
1295,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.007296378238100168,1,0,0
1296,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.007062089086103175,0,0,1
1297,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.005618701073271841,1,0,0
1298,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0061703777515947624,1,0,0
1299,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.006108721965116172,1,0,0
1300,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0044070738577010205,1,0,0
1301,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.005470257339407071,1,0,0
1303,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0009089769307923771,0,0,1
1304,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0038685799041725476,1,0,0
1305,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.0055372108835870905,1,0,0
1307,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.006944695707465389,1,0,0
1309,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.25,0.3,0.5422604769295893,0.00916522942516342,1,0,0
1310,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.004948340313987818,1,0,0
1311,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.0064258912929760536,1,0,0
1312,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0053426732847016165,1,0,0
1313,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.003250174425216405,1,0,0
1314,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0034737370506786464,1,0,0
1315,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.006401226150361196,1,0,0
1316,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.00803247236507692,1,0,0
1317,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.006439553502089424,1,0,0
1319,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0059973536329924375,1,0,0
1320,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.3,0.5422604769295893,0.004878309324339262,1,0,0
1321,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.004677785660170656,1,0,0
1322,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.006278093539878895,0,0,1
1323,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.00042750961340556263,0,0,1
1324,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.6,0.5422604769295893,0.0029611455957670846,1,0,0
1325,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.004504149151574574,1,0,0
1327,0.0,0.10993657505285413,0.057318321392016376,0.125,0.4,0.5422604769295893,0.003223494111889635,1,0,0
1328,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.0029648187561916845,1,0,0
1329,0.0,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.010545613271714294,0,1,0
1331,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.011405456865432297,0,1,0
1333,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.004649191163791143,1,0,0
1334,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.3,0.5422604769295893,0.003986237186996106,1,0,0
1336,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0038738491320428367,1,0,0
1337,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0004488601050759436,0,0,1
1338,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.006997245646356421,1,0,0
1340,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.005515370255003317,1,0,0
1341,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.0034219289422574837,1,0,0
1342,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.003454171106615494,1,0,0
1345,0.4444444444444444,0.10993657505285413,0.057318321392016376,0.25,0.2,0.5422604769295893,0.004834411853624611,1,0,0
1346,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.006392651329660697,1,0,0
1348,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.007726712486729485,1,0,0
1349,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.0037033863701380204,1,0,0
1350,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0059770350201977275,1,0,0
1351,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.008034519370462737,1,0,0
1352,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.004504149151574574,1,0,0
1353,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0036157668267480848,1,0,0
1354,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.005809404344564194,0,1,0
1358,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.004958575133398262,1,0,0
1359,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.006353546378114464,1,0,0
1360,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.0070416521821297946,0,1,0
1362,0.0,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0007736484526404849,0,0,1
1363,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.005591582553693013,1,0,0
1364,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.005869975960725738,1,0,0
1365,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.008004606260046739,0,1,0
1366,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.0025852189238415335,1,0,0
1367,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.25,0.2,0.5422604769295893,0.0038287351922886817,1,0,0
1368,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.004133145004509385,1,0,0
1369,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.017865650065620763,0,1,0
1371,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.004997274942717625,1,0,0
1372,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.125,0.0,0.5422604769295893,0.004531314561507284,1,0,0
1373,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.3,0.5422604769295893,0.004473657364915409,1,0,0
1375,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.00578210238737832,1,0,0
1376,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.004126448715957349,1,0,0
1377,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0061191563258978735,1,0,0
1379,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.0011478300249785954,1,0,0
1381,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.003673590997712238,1,0,0
1383,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.005223847251766026,1,0,0
1384,0.0,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.0072065926434811585,1,0,0
1385,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.005896099212565465,1,0,0
1386,0.3333333333333333,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.006792325175870403,1,0,0
1387,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.008113673035404523,1,0,0
1388,0.2222222222222222,0.10993657505285413,0.057318321392016376,0.25,0.1,0.5422604769295893,0.004623028522347016,1,0,0
1389,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.2,0.5422604769295893,0.005219962435951318,1,0,0
1390,0.1111111111111111,0.10993657505285413,0.057318321392016376,0.125,0.1,0.5422604769295893,0.006497621619008676,1,0,0
1394,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.0,0.3148017496825173,0.003515159123721047,1,0,0
1395,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.000984845523901372,0,0,1
1396,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.0009815210785069244,0,0,1
1397,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.002625855093369998,1,0,0
1398,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.25,0.2,0.3148017496825173,0.004190053155219294,1,0,0
1400,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.0,0.3148017496825173,0.005923541820558714,1,0,0
1401,0.4444444444444444,0.12473572938689219,0.05629477993858751,0.25,0.2,0.3148017496825173,0.0035373801510281007,1,0,0
1404,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.003077937330874824,1,0,0
1406,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.0,0.3148017496825173,0.0038706517919437577,1,0,0
1407,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.007527430683616186,0,0,1
1409,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.25,0.2,0.3148017496825173,0.004096408790657073,0,1,0
1411,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.0023952860622730287,1,0,0
1412,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.003033063375519818,1,0,0
1413,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.004839558804825391,1,0,0
1414,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.005116057980734705,1,0,0
1415,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.0040653486586080916,1,0,0
1416,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.002900727394570667,1,0,0
1417,0.6666666666666666,0.12473572938689219,0.05629477993858751,0.375,0.1,0.3148017496825173,0.003605971623741849,1,0,0
1419,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.0035615745785704525,1,0,0
1421,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.005467172800060818,1,0,0
1422,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.4,0.3148017496825173,0.0020339968094044932,1,0,0
1423,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.3,0.3148017496825173,0.0025563458560186767,1,0,0
1425,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.004793499028498694,1,0,0
1430,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.003432934571504776,1,0,0
1433,0.4444444444444444,0.12473572938689219,0.05629477993858751,0.25,0.3,0.3148017496825173,0.0028653121116402015,1,0,0
1434,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.0013183599780030397,0,0,1
1435,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.0015963298982871546,1,0,0
1437,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.0020660417990659816,1,0,0
1438,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.0025840119089050443,1,0,0
1439,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.4,0.3148017496825173,0.0033637563305217956,1,0,0
1440,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.0031522181845906844,1,0,0
1442,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.008436827335940405,0,1,0
1443,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.0022001296998720166,1,0,0
1445,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.25,0.2,0.3148017496825173,0.0036648148502029638,1,0,0
1446,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.005415942383712718,1,0,0
1449,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.0071211989938182105,0,1,0
1450,0.2222222222222222,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.00203985839339295,1,0,0
1452,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.002929856443830854,1,0,0
1453,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.125,0.1,0.3148017496825173,0.012017325384392877,0,1,0
1457,0.1111111111111111,0.12473572938689219,0.05629477993858751,0.25,0.1,0.3148017496825173,0.003159772500585584,1,0,0
1458,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.125,0.2,0.3148017496825173,0.003781406998395322,1,0,0
1459,0.3333333333333333,0.12473572938689219,0.05629477993858751,0.375,0.2,0.3148017496825173,0.0025468086500387427,1,0,0
1460,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.0029222352596970833,0,0,1
1461,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.0023625795663831635,1,0,0
1462,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0025907624107878837,1,0,0
1463,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0029374965086026816,1,0,0
1464,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.375,0.2,0.1924180424250976,0.004979449172400731,1,0,0
1465,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0025480600782727186,1,0,0
1466,0.4444444444444444,0.24947145877378438,0.10747185261003071,0.375,0.3,0.1924180424250976,0.002365548036390559,1,0,0
1467,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0022202312792441066,1,0,0
1468,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.1,0.1924180424250976,0.0017778093452647929,1,0,0
1469,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.00198167750299683,0,1,0
1470,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.0023244648027309907,1,0,0
1471,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.25,0.1,0.1924180424250976,0.0021924026183997108,1,0,0
1472,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0030071457429488033,1,0,0
1473,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.0022441372686381,1,0,0
1474,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0021952503352131395,1,0,0
1475,0.4444444444444444,0.24947145877378438,0.10747185261003071,0.375,0.2,0.1924180424250976,0.002445340651846568,1,0,0
1476,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.005398574893576753,0,1,0
1477,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.00198001090566427,1,0,0
1478,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.002239904259492345,1,0,0
1479,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.375,0.2,0.1924180424250976,0.00298769603101664,1,0,0
1480,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.3,0.1924180424250976,0.00236972408543301,1,0,0
1481,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.1,0.1924180424250976,0.0011682554561200497,1,0,0
1482,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.375,0.1,0.1924180424250976,0.002840428421211249,1,0,0
1483,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.003431495927158725,0,0,1
1484,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.0022717504758396267,1,0,0
1485,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.1,0.1924180424250976,0.0023156566955125366,1,0,0
1486,0.1111111111111111,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.002051278556781478,1,0,0
1487,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.375,0.2,0.1924180424250976,0.0043327719564829155,1,0,0
1488,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0036697911594036994,1,0,0
1489,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.25,0.1,0.1924180424250976,0.0018402224824863528,1,0,0
1490,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.3,0.1924180424250976,0.0019047243388807407,1,0,0
1491,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0022698880742747754,1,0,0
1492,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.00221401602732924,1,0,0
1493,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.125,0.1,0.1924180424250976,0.001769770996941521,1,0,0
1494,0.1111111111111111,0.24947145877378438,0.10747185261003071,0.125,0.1,0.1924180424250976,0.002313942377715336,1,0,0
1495,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.1,0.1924180424250976,0.002527144271427536,0,0,1
1496,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.0021250806808420335,1,0,0
1497,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.003114920338713831,1,0,0
1498,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.002044478361068581,1,0,0
1499,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.0031761008810855195,1,0,0
1500,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.3,0.1924180424250976,0.002707225233075611,1,0,0
1501,0.1111111111111111,0.24947145877378438,0.10747185261003071,0.125,0.0,0.1924180424250976,0.003077116548857866,1,0,0
1502,0.1111111111111111,0.24947145877378438,0.10747185261003071,0.125,0.1,0.1924180424250976,0.0019608245829143165,1,0,0
1503,0.3333333333333333,0.24947145877378438,0.10747185261003071,0.25,0.2,0.1924180424250976,0.002380280836435818,1,0,0
1504,0.1111111111111111,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.002260374229827728,1,0,0
1505,0.2222222222222222,0.24947145877378438,0.10747185261003071,0.125,0.2,0.1924180424250976,0.002295905597265124,1,0,0
1506,0.4444444444444444,0.24735729386892177,0.12794268167860798,0.375,0.2,0.24876534499788344,0.0031970156163641274,1,0,0
1507,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.002617770613922919,1,0,0
1508,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.0021775429928024112,1,0,0
1509,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.00213372564580548,1,0,0
1510,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.005243948933933451,0,0,1
1511,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0024683848211187074,1,0,0
1512,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0021414173812359396,1,0,0
1513,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0024639505840564455,1,0,0
1514,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.003348275884987142,0,0,1
1515,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.002554046250065325,1,0,0
1516,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0018874417804117102,1,0,0
1517,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.375,0.2,0.24876534499788344,0.0028444496604886336,1,0,0
1518,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.0033080656711141124,1,0,0
1519,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.1,0.24876534499788344,0.0023811262258514863,1,0,0
1521,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.006675926656373616,0,1,0
1522,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.0025482733822702434,1,0,0
1523,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.0029321291618160422,1,0,0
1524,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.002737594966520978,1,0,0
1525,0.1111111111111111,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.004528353971912261,0,0,1
1526,0.4444444444444444,0.24735729386892177,0.12794268167860798,0.375,0.2,0.24876534499788344,0.004388916387267545,1,0,0
1527,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.0038448164770335837,1,0,0
1528,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.125,0.4,0.24876534499788344,0.001971977980957483,1,0,0
1529,0.1111111111111111,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.003039283948572635,1,0,0
1530,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.0017517585189252454,1,0,0
1531,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.002312569284115755,1,0,0
1532,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.003054874531664452,1,0,0
1533,0.1111111111111111,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.0030154506568761744,1,0,0
1534,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.004690247410797608,0,1,0
1535,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0018994835630486966,1,0,0
1536,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.002580290008400075,1,0,0
1537,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.004411470168439479,0,1,0
1538,0.4444444444444444,0.24735729386892177,0.12794268167860798,0.5,0.2,0.24876534499788344,0.004518754859647704,1,0,0
1539,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.2,0.24876534499788344,0.0032204449332237195,0,0,1
1540,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.003130664599058976,1,0,0
1541,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.004711104044005929,0,1,0
1542,0.4444444444444444,0.24735729386892177,0.12794268167860798,0.25,0.1,0.24876534499788344,0.002218967363528351,1,0,0
1543,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.003963165839879707,0,0,1
1545,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.004292311475837216,0,1,0
1546,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.375,0.2,0.24876534499788344,0.003136100329653918,0,1,0
1547,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.0033372730833512903,1,0,0
1548,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.3,0.24876534499788344,0.0024962299283247565,1,0,0
1549,0.4444444444444444,0.24735729386892177,0.12794268167860798,0.25,0.1,0.24876534499788344,0.0026569298112447057,1,0,0
1550,0.3333333333333333,0.24735729386892177,0.12794268167860798,0.25,0.2,0.24876534499788344,0.002968459334349156,1,0,0
1551,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0024544031834248933,1,0,0
1552,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.125,0.1,0.24876534499788344,0.0022001296998720166,1,0,0
1554,0.2222222222222222,0.24735729386892177,0.12794268167860798,0.25,0.1,0.24876534499788344,0.005625601192208482,0,1,0
1556,0.2222222222222222,0.1649048625792812,0.1269191402251791,0.125,0.2,0.40125111706881145,0.00565695816544692,0,1,0
1559,0.1111111111111111,0.1649048625792812,0.1269191402251791,0.125,0.1,0.40125111706881145,0.007304452519372272,0,0,1
1561,0.2222222222222222,0.1649048625792812,0.1269191402251791,0.25,0.2,0.40125111706881145,0.00742936120943416,1,0,0
1563,0.1111111111111111,0.1649048625792812,0.1269191402251791,0.125,0.2,0.40125111706881145,0.0056270423385447015,1,0,0
1564,0.1111111111111111,0.1649048625792812,0.1269191402251791,0.125,0.1,0.40125111706881145,0.00059103653031504,0,0,1
1565,0.2222222222222222,0.1649048625792812,0.1269191402251791,0.25,0.2,0.40125111706881145,0.0037731841480452438,1,0,0
1566,0.1111111111111111,0.1649048625792812,0.1269191402251791,0.125,0.1,0.40125111706881145,0.006398524494524052,0,0,1
